category_name,category_url,section_name,section_url,image,title,developer,gender,rating,price,average_rating,gallery,description,eligible,updated,size,installs,current_version,content_rating,interactive_elements,in_app_products,permissions,report,offered_by
Dating,https://play.google.com/store/apps/category/DATING,Trending,https://play.google.com/store/apps/collection/cluster?clp=0g4dChsKFW1vdmVyc19zaGFrZXJzX0RBVElORxAHGAM%3D:S:ANO1ljJZo_A&gsr=CiDSDh0KGwoVbW92ZXJzX3NoYWtlcnNfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLwxJ8,https://play-lh.googleusercontent.com/Q8SLK2iQiaREtXpfqQObh6hkfyYLbYe5U5mkFgzWBrQk6bIEP7qx3ZdeBD2YmIXS4ZU=s180,(愛)애로틱톡 : 체감형 영상통화 서비스,(주)더랩스,(주)더랩스,51,0,4.4,"https://play-lh.googleusercontent.com/7sSY397oEx-M12vszEi2guv_yNPOcAB4hPSBpohj7DVFXucl1MwRRkYMS87zpIT5m70=w720-h310,https://play-lh.googleusercontent.com/F2BrSZdWbs5d1ZOCRSUtoEnh4Il1aFYgLOlQAGZBLJSWNmX9QSFKCr6rL9ZiDCAH7g=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",愛로틱톡 : 애로틱톡 - 체감형 영상통화 서비스,,"July 9, 2021",22M,"5,000+",1.0.6,Rated for 18+,"Users Interact, In-App Purchases",,View details,Flag as inappropriate,(주)더랩스
Dating,https://play.google.com/store/apps/category/DATING,Top free,https://play.google.com/store/apps/collection/cluster?clp=0g4eChwKFnRvcHNlbGxpbmdfZnJlZV9EQVRJTkcQBxgD:S:ANO1ljJ0qxs&gsr=CiHSDh4KHAoWdG9wc2VsbGluZ19mcmVlX0RBVElORxAHGAM%3D:S:ANO1ljJvMRw,https://play-lh.googleusercontent.com/xQ3TAHzKcIoTsCkwIw0MnnPyQf8kv2fJoRfSvcaN8GMlaf7iR-W5kMuN3-CR3zT2IXk=s180,"FO Meet - Dating, Travel and Language Exchange",FO Meet Global Services Co Ltd,FO Meet Global Services Co Ltd,13,0,4.8,"https://play-lh.googleusercontent.com/H4A8bgpGGgvBo6ous5Ks_LSL2zpj6IQcWKXHPKSt6e1MgtjtIknpYs63FO1wyt8h2g=w720-h310,https://play-lh.googleusercontent.com/1ajblg-Sz5dtV3ZGPLadczPPQA9T1kKdpvQ3XFWyakXmNosL7H-R6zT1gO7S_xyWbBE=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","FO Meet - An application that helps you make friends with foreigners, find friends to travel with, or learn foreign languages ​​from locals around the world.",,"August 17, 2021",67M,"1,000+",1.1.8,Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫89,000 - ₫599,000 per item",View details,Flag as inappropriate,FO Meet Global Services Co Ltd
Dating,https://play.google.com/store/apps/category/DATING,Top paid,https://play.google.com/store/apps/collection/cluster?clp=0g4eChwKFnRvcHNlbGxpbmdfcGFpZF9EQVRJTkcQBxgD:S:ANO1ljI3voA&gsr=CiHSDh4KHAoWdG9wc2VsbGluZ19wYWlkX0RBVElORxAHGAM%3D:S:ANO1ljJPlCU,https://play-lh.googleusercontent.com/U7wUuQeL0HMsnZy2w_iRWIA8kVW6o0OazEc-5xg8DxRJi6HCuIsrL7ZzpFQ452h-mjM=s180,CallMate - Wolrd's Premium Video Calling App,Deveuty,Deveuty,10,"₫29,000",2.7,"https://play-lh.googleusercontent.com/qdQQaRsfc-doS8UieixoYW2AtxJdU0jlUs63w7BXrVlvN29MIaFdl-d_vUCKWOyFrf4=w720-h310,https://play-lh.googleusercontent.com/FgBGs9szs8pt05ZxnF1jGh_5QdRHFYA22n9emKA0KTP6Zw0UfOWzzh4RLvekjgppeHc=w720-h310,https://play-lh.googleusercontent.com/JwehIku8sff74cjnaU3uQxzk7fEwKhZQnAG2YCY_ACxZIgeQHtJ9bKcy-jO9M6EkDog=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Let's start live chat & live video call with this Premium video chat app of 2020. Make a random video call with strangers around the world and enjoy conversation with live peoples on live chat. Do you like live video calling app? Or you want to communicate with lovely girls and boys on video calls live? Then! Try this best video talking app and enjoy video calls.,"Eligible if bought after 7/2/2016.
","January 28, 2021",13M,100+,28.01.20,Rated for 18+,"Users Interact, In-App Purchases","₫77,000 - ₫232,000 per item",View details,Flag as inappropriate,Deveuty
Dating,https://play.google.com/store/apps/category/DATING,Trending,https://play.google.com/store/apps/collection/cluster?clp=0g4dChsKFW1vdmVyc19zaGFrZXJzX0RBVElORxAHGAM%3D:S:ANO1ljJZo_A&gsr=CiDSDh0KGwoVbW92ZXJzX3NoYWtlcnNfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLwxJ8,https://play-lh.googleusercontent.com/pkbrKH8eyze6oi7_NSsG5VgJwkyd3ur5U7vLsUhbI1jmrbcUZlzo1ODHNSenbV8Oy4Rg=s180,Dating with singles nearby - iHappy,ihappydate,ihappydate,"3,861",0,4.2,"https://play-lh.googleusercontent.com/2VmglyJ6L2Mm7hG3c5gmppGDBorLOx6ixqlBLZBSFIBuhPDRkGzaZc4mhHtiVN651Q=w720-h310,https://play-lh.googleusercontent.com/Fff4PbtSnjCm2yXqXqdmnu3O24gKUiqp8xHBLjfmsTXcpYulP4p9a379BY-1Qtdz_to=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",iHappy,,"March 25, 2021",14M,"1,000,000+",1.0.53,Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫35,000 - ₫1,300,000 per item",View details,Flag as inappropriate,ihappydate
Dating,https://play.google.com/store/apps/category/DATING,Top paid,https://play.google.com/store/apps/collection/cluster?clp=0g4eChwKFnRvcHNlbGxpbmdfcGFpZF9EQVRJTkcQBxgD:S:ANO1ljI3voA&gsr=CiHSDh4KHAoWdG9wc2VsbGluZ19wYWlkX0RBVElORxAHGAM%3D:S:ANO1ljJPlCU,https://play-lh.googleusercontent.com/QrldN7tVKeRv_eYhix_oCLFSyBMSSBcgKcbC37Rb58aj6_W7ZgCdwqmosOom9Eb6Cq0=s180,Pro Intimassy+ Sex Tracker Calendar Log Intimacy,Center Table Inc.,Center Table Inc.,7,"₫14,000",3.4,"https://play-lh.googleusercontent.com/CUowpRIacWaLQ8rVIkaM45agLvLBJyyZvIOA3dJ2lskBrg1tvTLOWRGokMKd6TRF-g=w720-h310,https://play-lh.googleusercontent.com/cl1kXVMbROWnCXw8_w5wCBUE7RbNYc4qYOoyZ6xDDNMXeiYyOlSNYrd62emgNl2URQ=w720-h310,https://play-lh.googleusercontent.com/lBMaznKK40bVDerZOdu6w74gW-FyZ3RC-fd301JYko3si2EYrcmsmvNYRViRko_WEkMn=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","This sex tracker app lets you track sexual activities, sex life, sexual health, sexual intimacy and gives you sex statistics about your private life for better sexual wellness. ","Eligible if bought after 7/2/2016.
","May 26, 2020",22M,500+,2.1.9,Rated for 16+,,"₫14,000 - ₫20,000 per item",View details,Flag as inappropriate,Center Table Inc.
Dating,https://play.google.com/store/apps/category/DATING,Trending,https://play.google.com/store/apps/collection/cluster?clp=0g4dChsKFW1vdmVyc19zaGFrZXJzX0RBVElORxAHGAM%3D:S:ANO1ljJZo_A&gsr=CiDSDh0KGwoVbW92ZXJzX3NoYWtlcnNfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLwxJ8,https://play-lh.googleusercontent.com/3fZx3memq0NR5BvUfjAIyB2KEo35yAlQCwtr31O0ZuBGNYtbMSOx59D_voP4QAMNnaM=s180,Girls mobile number for sex,Sushmita Sen,Sushmita Sen,624,0,3.6,"https://play-lh.googleusercontent.com/XEDu7V7nQg4R-qAkZQzb_zxYir463yEwprZN7J4N5TrltuGG3dggokp2q2ohPtOgXw=w720-h310,https://play-lh.googleusercontent.com/vXv_Zofk32XC44KkL_XhOdmkCx9mln5EU_YazgbViwRlmhcvyKxoHtAx7f9fEErGSwA=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Girls mobile numbers for chat and video call app,,"August 5, 2021",10M,"100,000+",9.13,Rated for 18+,Users Interact,,View details,Flag as inappropriate,Sushmita Sen
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/AmQjRV5h4tWkIscD1fQOvmPgbxssogS0nseaMyh-A1TxuKu8ac3trPAf2UEnqw86gW4=s180,ROMEO - Gay Dating & Chat,ROMEO B.V.,ROMEO B.V.,"141,630",0,4.0,"https://play-lh.googleusercontent.com/xJTwsEA0bqSy-l-GY3D-DuxkrMPtUiV7b8_L9_WzLBHGny1FtCH6JeG40kTw6vIObUQ=w720-h310,https://play-lh.googleusercontent.com/ajbD5ZA7Bw9osNGXyyH3fZpP6dTCyfPiZBdDdkYQrOSky6oHIesGjRXtPmsjrNy4q90=w720-h310,https://play-lh.googleusercontent.com/RLVsv5Gsj_M8czafseZ3clWK22MWJTLyQEb4nDxMZx90hmXr__cME9dmrmrm1P_bTbg=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",😍,,"July 8, 2021",29M,"5,000,000+",3.12.0,Rated for 18+,"Users Interact, Digital Purchases","₫69,000 - ₫831,000 per item",View details,Flag as inappropriate,ROMEO B.V.
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/sZQDuzn0K3EnMmrGvXntrw5XNs_rdzyhOlb4uMDgE1jn0F-qDzB2kln0z2QhAnCBPTRE=s180,Galaxy - Chat Rooms & Dating,Galaxy Chat,Galaxy Chat,"174,239",0,4.1,"https://play-lh.googleusercontent.com/xUj_lpWAW9a7DzVfIKsH2dlvMwqrfAYzfmOtb51BvOGLqe0dky2fwiKkd6TY8-C6LcW1=w720-h310,https://play-lh.googleusercontent.com/EeSe51VnkdOVgGYE8UyhHQDRPb5mRC9nhRnI_4Q4YN0usNgR79lWIhFNML3XiiklHzCz=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",💯 ,,"August 11, 2021",8.3M,"10,000,000+",9.5.6,Rated for 18+,"Users Interact, In-App Purchases","₫19,999 - ₫1,999,999 per item",View details,Flag as inappropriate,Galaxy Chat
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/R-sUC6zjif5C7BMT-YdU56Lw5BDQDGD7LkDqG5O6CQNPZvof6n8P1kA7ps_sYPdG3w=s180,WeDate - 約會戀愛交友 Dating App,WeDate,WeDate,"11,649",0,4.2,"https://play-lh.googleusercontent.com/epjPj0i_XfiYzzV5ri4plNz4dnj-ELSP-1ysQH1Octwsnjzd4y_LiVK629JPs9HAUxk=w720-h310,https://play-lh.googleusercontent.com/8wD9OvIirr-m0dsN2S8ZTfZbJgFYF8zvXYVfN7PfVd7iMzcvRc2Pb5ZecJGClagi9mXT=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","全新交友模式, 不用再在APP內等待對方回覆訊息, 直接與心儀對象交換電話, LINE, WhatsApp等聯絡資料!",,"August 2, 2021",22M,"500,000+",1.39,Rated for 18+,"Users Interact, Digital Purchases","₫68,000 - ₫2,150,000 per item",View details,Flag as inappropriate,WeDate
Dating,https://play.google.com/store/apps/category/DATING,Top paid,https://play.google.com/store/apps/collection/cluster?clp=0g4eChwKFnRvcHNlbGxpbmdfcGFpZF9EQVRJTkcQBxgD:S:ANO1ljI3voA&gsr=CiHSDh4KHAoWdG9wc2VsbGluZ19wYWlkX0RBVElORxAHGAM%3D:S:ANO1ljJPlCU,https://play-lh.googleusercontent.com/qiH2SytJfMnB3A2XauKXi_SuxdV0pwbDvilA1oBD3L-EEnq_OzuexB6LzIy9DLqCVNI=s180,"Lovezy - Dating, Make Friends & Meet New People",Srime,Srime,26,"₫23,000",3.4,"https://play-lh.googleusercontent.com/Cnn8ZvucQs8TwDSy2-vma20sGGRgBoPbu3HpyzJV2RLXjQEp_MaqRxC12Mdtidzr0oY=w720-h310,https://play-lh.googleusercontent.com/X8rR6iXI8-sDZzxIK6y88_3RRXNcN5Jc410aSIcnGxnFI2KqcPwffU3f0Q_OuGvxMOg=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","🔥🔥 If you're looking to meet single girls or guys, or just to make new friendships and connections to get an interesting conversation started, our app is for you! 🔥🔥","Eligible if bought after 7/2/2016.
","October 15, 2020",12M,"1,000+",1.0.1,Rated for 18+,Users Interact,,View details,Flag as inappropriate,Srime
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/DYcxbrWjdapfssZ7bVTGCSXopm-RSjPlLIKrCuQE7DT5u6IVKWg9wQ5VuhD-7B18jQ=s180,"SweetRing - Meet, Match, Date",SweetRing,SweetRing,"67,968",0,3.6,"https://play-lh.googleusercontent.com/jl_WgbKvvLbookAGznuXnX3QEFTArBxO0PtBHcIF7ZIifLesfwlPzSRmzvfBH56tOA=w720-h310,https://play-lh.googleusercontent.com/2gT9sksflP7KsBIBqnQgABmwrBKBCptbYTz6x88DZYN6klhPzCsJB6ChMBWdquri-Ts=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","Perfect date? Serious relationship? Yes, there’s a place for both. ",,"July 25, 2021",92M,"5,000,000+",3.8.3,Rated for 18+,"Users Interact, Shares Location, In-App Purchases","₫23,000 - ₫4,900,000 per item",View details,Flag as inappropriate,SweetRing
Dating,https://play.google.com/store/apps/category/DATING,Top grossing,https://play.google.com/store/apps/collection/cluster?clp=0g4aChgKEnRvcGdyb3NzaW5nX0RBVElORxAHGAM%3D:S:ANO1ljJoXc4&gsr=Ch3SDhoKGAoSdG9wZ3Jvc3NpbmdfREFUSU5HEAcYAw%3D%3D:S:ANO1ljLZt7Q,https://play-lh.googleusercontent.com/mSaGdFfWxzRLGfaXmztkulVw7lvFyat1uWTD83_8ChPOfuwhV8IPC1Ci8jj9C-AqtKw=s180,交友約會App - Yueme 約麼,Yueme,Yueme,"2,239",0,4.1,"https://play-lh.googleusercontent.com/M5pzSS-gw6qfjwpaj2L7GV3QMYcUjJ1-vtDCGCH_kHF6V6d9q4GGr1OH7hMcxPTUa2Y=w720-h310,https://play-lh.googleusercontent.com/LvskwjC_tbY3rCwWxpJaXuEPg22nC1GpfnTwuzjiueleQ0RrnWecrbvG3nAclMDF5-4=w720-h310,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",在科技發達的社會裡，想要認識新朋友只需要下載Dating App就能輕鬆交到新朋友。但您卻嫌倦了普通交友軟體只有左滑右滑配對、認識聊天嗎？林林總總的Dating App要怎樣選擇？,,"July 20, 2021",30M,"100,000+",1.12,Rated for 18+,"Users Interact, In-App Purchases","₫413,000 - ₫2,200,000 per item",View details,Flag as inappropriate,Yueme
